#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 610000      6.71e+00      1.53e-02      6.71e-02      1.24e-02    1.2e-04
 612000      4.40e+00      2.54e-03      4.38e-02      1.94e-02    1.2e-04
 614000      4.22e+00      7.72e-03      4.19e-02      2.33e-02    1.2e-04
 616000      4.55e+00      7.38e-04      4.54e-02      1.76e-02    1.2e-04
 618000      3.33e+00      1.08e-02      3.33e-02      7.65e-03    1.2e-04
 620000      1.15e+00      1.74e-02      9.61e-03      3.12e-02    1.2e-04
 622000      6.50e+00      1.06e-02      6.49e-02      2.34e-02    1.2e-04
 624000      6.15e+00      1.11e-02      6.15e-02      1.15e-02    1.2e-04
 626000      5.50e+00      9.26e-03      5.49e-02      1.56e-02    1.2e-04
 628000      2.35e+00      1.03e-02      2.35e-02      1.11e-02    1.2e-04
 630000      5.94e+00      7.05e-05      5.92e-02      2.45e-02    1.2e-04
 632000      5.50e+00      5.24e-03      5.49e-02      1.19e-02    1.2e-04
 634000      5.35e+00      2.13e-03      5.33e-02      2.71e-02    1.1e-04
 636000      5.24e+00      1.36e-02      5.22e-02      2.28e-02    1.1e-04
 638000      6.61e+00      8.93e-03      6.58e-02      3.03e-02    1.1e-04
 640000      5.31e+00      1.58e-02      5.30e-02      1.63e-02    1.1e-04
 642000      5.55e+00      2.15e-03      5.54e-02      1.80e-02    1.1e-04
 644000      5.39e+00      4.69e-03      5.38e-02      2.08e-02    1.1e-04
 646000      6.58e+00      4.90e-03      6.57e-02      2.68e-02    1.1e-04
 648000      2.13e+00      9.83e-03      2.13e-02      7.18e-03    1.1e-04
 650000      5.63e+00      3.94e-03      5.62e-02      2.10e-02    1.1e-04
 652000      5.24e+00      9.47e-03      5.24e-02      1.35e-02    1.1e-04
 654000      6.49e+00      6.26e-03      6.47e-02      2.60e-02    1.1e-04
 656000      4.91e+00      1.48e-02      4.90e-02      8.89e-03    1.1e-04
 658000      5.64e+00      4.73e-03      5.63e-02      1.68e-02    1.1e-04
 660000      1.74e+00      1.13e-02      1.74e-02      6.07e-03    1.0e-04
 662000      1.47e+00      1.48e-02      1.46e-02      9.62e-03    1.0e-04
 664000      6.04e+00      6.98e-03      6.03e-02      2.41e-02    1.0e-04
 666000      5.09e+00      1.41e-02      5.09e-02      1.07e-02    1.0e-04
 668000      6.63e+00      1.85e-03      6.62e-02      1.46e-02    1.0e-04
 670000      4.62e+00      5.10e-03      4.62e-02      1.81e-02    1.0e-04
 672000      3.93e+00      1.67e-02      3.92e-02      8.20e-03    1.0e-04
 674000      4.58e+00      1.67e-02      4.56e-02      2.08e-02    1.0e-04
 676000      5.68e+00      2.09e-03      5.66e-02      2.78e-02    9.9e-05
 678000      4.55e+00      1.40e-02      4.55e-02      8.04e-03    9.8e-05
 680000      4.62e+00      6.28e-03      4.61e-02      9.64e-03    9.8e-05
 682000      5.08e+00      6.10e-03      5.08e-02      1.03e-02    9.7e-05
 684000      4.61e+00      9.54e-03      4.60e-02      1.11e-02    9.6e-05
 686000      3.56e+00      6.47e-03      3.55e-02      1.70e-02    9.6e-05
 688000      5.49e-01      2.18e-02      4.00e-03      1.75e-02    9.5e-05
 690000      7.27e+00      6.11e-03      7.27e-02      1.60e-02    9.4e-05
 692000      5.99e+00      4.65e-04      5.98e-02      1.96e-02    9.4e-05
 694000      6.21e+00      3.12e-03      6.20e-02      2.09e-02    9.3e-05
 696000      5.55e+00      2.18e-03      5.52e-02      3.20e-02    9.3e-05
 698000      5.90e+00      1.03e-02      5.89e-02      1.56e-02    9.2e-05
 700000      3.58e+00      1.70e-02      3.57e-02      3.51e-02    9.1e-05
